"","aerial","carpel","dark","flower","leaf","light","pollen","RAM","receptacle","root","SAM"
"AT2G24680",0.878571428571429,0.74,0.62,0.833333333333333,1.71916666666667,1.54844444444444,0.715,0.496666666666667,0.797777777777778,0.935714285714286,1.08
"AT3G45080",0.73,0.02,0.214285714285714,0.21,1.68166666666667,0.904222222222222,0.385,1.58333333333333,1.05777777777778,1.34571428571429,1.2075
"AT5G41550",0.941428571428572,0.88,0.228571428571429,0.0366666666666667,1.44041666666667,1.10666666666667,0.535,0.436666666666667,0.682222222222222,0.524285714285714,0.455
"AT1G74750",3.34714285714286,3.74,2.01,2.21,4.19666666666667,4.17577777777778,2.265,3.15666666666667,3.69,3.81285714285714,3.66
"AT5G11140",0.887142857142857,0.93,0.184285714285714,0,1.61166666666667,1.02844444444444,0.485,0.363333333333333,0.813333333333333,1.01571428571429,1.53
"AT5G19360",0.0228571428571429,0.02,0.00714285714285714,0,0.91875,0.645777777777778,0.025,0,0.0266666666666667,0.0342857142857143,0.06
"AT2G22600",0.601428571428571,0.125,0.421428571428571,0.686666666666667,1.45625,1.03222222222222,0.3,0.633333333333333,0.657777777777778,0.774285714285714,0.9025
"AT5G41380",0.544285714285714,0.01,0.332857142857143,0.6,1.31458333333333,0.815333333333333,0.205,0.686666666666667,0.476666666666667,0.595714285714286,0.5225
"AT4G12740",1.02,0.28,0.738571428571429,0.92,1.675,1.20888888888889,1.005,0.54,0.728888888888889,0.887142857142857,1.03
"AT1G17540",0.0371428571428571,0.05,0.0214285714285714,0.02,0.969583333333333,0.930222222222222,0.025,0.02,0.0333333333333333,0.0371428571428571,0.065
"AT3G02940",1.29428571428571,0.375,0.767142857142857,0.646666666666667,1.99208333333333,1.11022222222222,1.42,1.32,1.17222222222222,1.45714285714286,1.7025
"AT2G13680",0.0842857142857143,0.06,0.0642857142857143,0.0866666666666667,0.959583333333333,0.614444444444444,0.075,0.0366666666666667,0.0933333333333333,0.111428571428571,0.13
"AT4G29470",0.112857142857143,0.11,0.181428571428571,0.133333333333333,1.05333333333333,0.631777777777778,0.155,0.46,0.202222222222222,0.18,0.1275
"AT5G09430",0.634285714285714,0.21,0.445714285714286,0.43,1.49375,1.21266666666667,0.555,0.953333333333333,0.634444444444444,0.695714285714286,0.775
"AT1G55290",0.768571428571429,0.16,0.482857142857143,0.766666666666667,1.425,0.747555555555556,0.285,1.06333333333333,0.553333333333333,0.648571428571429,0.4425
"AT1G28550",0.0785714285714286,0.21,0.0957142857142857,0,1.02708333333333,0.617111111111111,0.1,0.333333333333333,0.194444444444444,0.197142857142857,0.2375
"AT5G15430",0.138571428571429,0.135,0.1,0.18,1.065,0.807777777777778,0.08,0,0.258888888888889,0.315714285714286,0.375
"AT1G76965",0.281428571428571,0.38,0.0457142857142857,0.0533333333333333,0.98625,0.698888888888889,0.08,0,0.0155555555555556,0.02,0.035
